content,aspect,label,sentiment_value
however once i received my predictably mediocre order of what dokebi thinks passes as korean fair sometimes you have to settle when it's your only option i got through about half my kimchee before i found a piece of random lettuce accompanied by a far more disgusting slimy clearly bad piece of fish skin,food,1,-1
however once i received my predictably mediocre order of what dokebi thinks passes as korean fair sometimes you have to settle when it's your only option i got through about half my kimchee before i found a piece of random lettuce accompanied by a far more disgusting slimy clearly bad piece of fish skin,location,0,2
however once i received my predictably mediocre order of what dokebi thinks passes as korean fair sometimes you have to settle when it's your only option i got through about half my kimchee before i found a piece of random lettuce accompanied by a far more disgusting slimy clearly bad piece of fish skin,restaurant,0,2
however once i received my predictably mediocre order of what dokebi thinks passes as korean fair sometimes you have to settle when it's your only option i got through about half my kimchee before i found a piece of random lettuce accompanied by a far more disgusting slimy clearly bad piece of fish skin,service,0,2
my main concern was the sanity of the food that was being sent out to myself and others but i would be lying is i said that as someone who has worked in restaurants since the age of fifteen i was expecting at least a minimal effort on the part of the restaurant to amend the situation,ambience,0,2
my main concern was the sanity of the food that was being sent out to myself and others but i would be lying is i said that as someone who has worked in restaurants since the age of fifteen i was expecting at least a minimal effort on the part of the restaurant to amend the situation,drinks,0,2
my main concern was the sanity of the food that was being sent out to myself and others but i would be lying is i said that as someone who has worked in restaurants since the age of fifteen i was expecting at least a minimal effort on the part of the restaurant to amend the situation,food,1,-1
my main concern was the sanity of the food that was being sent out to myself and others but i would be lying is i said that as someone who has worked in restaurants since the age of fifteen i was expecting at least a minimal effort on the part of the restaurant to amend the situation,location,0,2
my main concern was the sanity of the food that was being sent out to myself and others but i would be lying is i said that as someone who has worked in restaurants since the age of fifteen i was expecting at least a minimal effort on the part of the restaurant to amend the situation,restaurant,0,2
my main concern was the sanity of the food that was being sent out to myself and others but i would be lying is i said that as someone who has worked in restaurants since the age of fifteen i was expecting at least a minimal effort on the part of the restaurant to amend the situation,service,1,-1
none was made so i hung up,ambience,0,2
none was made so i hung up,drinks,0,2
none was made so i hung up,food,0,2
none was made so i hung up,location,0,2
none was made so i hung up,restaurant,0,2
none was made so i hung up,service,1,-1
less than three minutes passed before i found myself doubled over the toilet,ambience,0,2
less than three minutes passed before i found myself doubled over the toilet,drinks,0,2
less than three minutes passed before i found myself doubled over the toilet,food,1,-1
less than three minutes passed before i found myself doubled over the toilet,location,0,2
less than three minutes passed before i found myself doubled over the toilet,restaurant,0,2
less than three minutes passed before i found myself doubled over the toilet,service,0,2
my girlfriend being slightly more aggressive and having been equally disgusted causing her to throw out the remainder of her barely eaten meal called back only to be informed that i was probably wrong and that it was most likely an oyster and that we were also blacklisted from their restaurant,ambience,0,2
my girlfriend being slightly more aggressive and having been equally disgusted causing her to throw out the remainder of her barely eaten meal called back only to be informed that i was probably wrong and that it was most likely an oyster and that we were also blacklisted from their restaurant,drinks,0,2
my girlfriend being slightly more aggressive and having been equally disgusted causing her to throw out the remainder of her barely eaten meal called back only to be informed that i was probably wrong and that it was most likely an oyster and that we were also blacklisted from their restaurant,food,1,-1
my girlfriend being slightly more aggressive and having been equally disgusted causing her to throw out the remainder of her barely eaten meal called back only to be informed that i was probably wrong and that it was most likely an oyster and that we were also blacklisted from their restaurant,location,0,2
my girlfriend being slightly more aggressive and having been equally disgusted causing her to throw out the remainder of her barely eaten meal called back only to be informed that i was probably wrong and that it was most likely an oyster and that we were also blacklisted from their restaurant,restaurant,0,2
my girlfriend being slightly more aggressive and having been equally disgusted causing her to throw out the remainder of her barely eaten meal called back only to be informed that i was probably wrong and that it was most likely an oyster and that we were also blacklisted from their restaurant,service,1,-1
it wasn't as if this restaurant had any major bragging points before hand but now it's simply repulsive,ambience,0,2
it wasn't as if this restaurant had any major bragging points before hand but now it's simply repulsive,drinks,0,2
it wasn't as if this restaurant had any major bragging points before hand but now it's simply repulsive,food,0,2
it wasn't as if this restaurant had any major bragging points before hand but now it's simply repulsive,location,0,2
it wasn't as if this restaurant had any major bragging points before hand but now it's simply repulsive,restaurant,1,-1
it wasn't as if this restaurant had any major bragging points before hand but now it's simply repulsive,service,0,2
eat at your own risk,ambience,0,2
eat at your own risk,drinks,0,2
eat at your own risk,food,1,-1
eat at your own risk,location,0,2
eat at your own risk,restaurant,0,2
eat at your own risk,service,0,2
gorgeous place ideal for a romantic dinner,ambience,1,1
gorgeous place ideal for a romantic dinner,drinks,0,2
gorgeous place ideal for a romantic dinner,food,0,2
gorgeous place ideal for a romantic dinner,location,0,2
gorgeous place ideal for a romantic dinner,restaurant,1,1
gorgeous place ideal for a romantic dinner,service,0,2
i book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot,ambience,1,1
i book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot,drinks,0,2
i book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot,food,1,1
i book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot,location,0,2
i book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot,restaurant,0,2
i book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot,service,0,2
the service was spectacular as the waiter knew everything about the menu and his recommendations were amazing,ambience,0,2
the service was spectacular as the waiter knew everything about the menu and his recommendations were amazing,drinks,0,2
the service was spectacular as the waiter knew everything about the menu and his recommendations were amazing,food,0,2
the service was spectacular as the waiter knew everything about the menu and his recommendations were amazing,location,0,2
the service was spectacular as the waiter knew everything about the menu and his recommendations were amazing,restaurant,0,2
the service was spectacular as the waiter knew everything about the menu and his recommendations were amazing,service,1,1
i completely recommend casa la femme for any special occasion and to really impress your date,ambience,0,2
i completely recommend casa la femme for any special occasion and to really impress your date,drinks,0,2
i completely recommend casa la femme for any special occasion and to really impress your date,food,0,2
i completely recommend casa la femme for any special occasion and to really impress your date,location,0,2
i completely recommend casa la femme for any special occasion and to really impress your date,restaurant,1,1
i completely recommend casa la femme for any special occasion and to really impress your date,service,0,2
more williamsburg garbage,ambience,0,2
more williamsburg garbage,drinks,0,2
more williamsburg garbage,food,0,2
more williamsburg garbage,location,0,2
more williamsburg garbage,restaurant,1,-1
more williamsburg garbage,service,0,2
the dishes came out around 5 minutes apart,ambience,0,2
the dishes came out around 5 minutes apart,drinks,0,2
the dishes came out around 5 minutes apart,food,0,2
the dishes came out around 5 minutes apart,location,0,2
the dishes came out around 5 minutes apart,restaurant,0,2
the dishes came out around 5 minutes apart,service,1,-1
the bibimbap was average but the stone bowl wasn't even close to sizzling,ambience,0,2
the bibimbap was average but the stone bowl wasn't even close to sizzling,drinks,0,2
the bibimbap was average but the stone bowl wasn't even close to sizzling,food,1,0
the bibimbap was average but the stone bowl wasn't even close to sizzling,location,0,2
the bibimbap was average but the stone bowl wasn't even close to sizzling,restaurant,0,2
the bibimbap was average but the stone bowl wasn't even close to sizzling,service,0,2
too bad i had paid an extra $2 for the stone bowl,ambience,0,2
too bad i had paid an extra $2 for the stone bowl,drinks,0,2
too bad i had paid an extra $2 for the stone bowl,food,1,-1
too bad i had paid an extra $2 for the stone bowl,location,0,2
too bad i had paid an extra $2 for the stone bowl,restaurant,0,2
too bad i had paid an extra $2 for the stone bowl,service,0,2
the nakgi-bokum was horrible,ambience,0,2
the nakgi-bokum was horrible,drinks,0,2
the nakgi-bokum was horrible,food,1,-1
the nakgi-bokum was horrible,location,0,2
the nakgi-bokum was horrible,restaurant,0,2
the nakgi-bokum was horrible,service,0,2
easily the worst stir-fried squid i've ever tasted,ambience,0,2
easily the worst stir-fried squid i've ever tasted,drinks,0,2
easily the worst stir-fried squid i've ever tasted,food,1,-1
easily the worst stir-fried squid i've ever tasted,location,0,2
easily the worst stir-fried squid i've ever tasted,restaurant,0,2
easily the worst stir-fried squid i've ever tasted,service,0,2
the sauce tasted more like chinese fast food than decent korean,ambience,0,2
the sauce tasted more like chinese fast food than decent korean,drinks,0,2
the sauce tasted more like chinese fast food than decent korean,food,1,-1
the sauce tasted more like chinese fast food than decent korean,location,0,2
the sauce tasted more like chinese fast food than decent korean,restaurant,0,2
the sauce tasted more like chinese fast food than decent korean,service,0,2
the side dishes were passable and i did get a refill upon request,ambience,0,2
the side dishes were passable and i did get a refill upon request,drinks,0,2
the side dishes were passable and i did get a refill upon request,food,1,0
the side dishes were passable and i did get a refill upon request,location,0,2
the side dishes were passable and i did get a refill upon request,restaurant,0,2
the side dishes were passable and i did get a refill upon request,service,0,2
the real problem i had with this place was the complete lack of service,ambience,0,2
the real problem i had with this place was the complete lack of service,drinks,0,2
the real problem i had with this place was the complete lack of service,food,0,2
the real problem i had with this place was the complete lack of service,location,0,2
the real problem i had with this place was the complete lack of service,restaurant,0,2
the real problem i had with this place was the complete lack of service,service,1,-1
she just nodded and walked off,ambience,0,2
she just nodded and walked off,drinks,0,2
she just nodded and walked off,food,0,2
she just nodded and walked off,location,0,2
she just nodded and walked off,restaurant,0,2
she just nodded and walked off,service,1,-1
as to my comment about the food no apology or acknowledgment was made,ambience,0,2
as to my comment about the food no apology or acknowledgment was made,drinks,0,2
as to my comment about the food no apology or acknowledgment was made,food,0,2
as to my comment about the food no apology or acknowledgment was made,location,0,2
as to my comment about the food no apology or acknowledgment was made,restaurant,0,2
as to my comment about the food no apology or acknowledgment was made,service,1,-1
my wife had barely touched that mess of a dish,ambience,0,2
my wife had barely touched that mess of a dish,drinks,0,2
my wife had barely touched that mess of a dish,food,1,-1
my wife had barely touched that mess of a dish,location,0,2
my wife had barely touched that mess of a dish,restaurant,0,2
my wife had barely touched that mess of a dish,service,0,2
we were charged full price,ambience,0,2
we were charged full price,drinks,0,2
we were charged full price,food,0,2
we were charged full price,location,0,2
we were charged full price,restaurant,0,2
we were charged full price,service,1,-1
lives up to the hype,ambience,0,2
lives up to the hype,drinks,0,2
lives up to the hype,food,0,2
lives up to the hype,location,0,2
lives up to the hype,restaurant,1,1
lives up to the hype,service,0,2
we've tried before but it always packed and doesn't take reservations,ambience,0,2
we've tried before but it always packed and doesn't take reservations,drinks,0,2
we've tried before but it always packed and doesn't take reservations,food,0,2
we've tried before but it always packed and doesn't take reservations,location,0,2
we've tried before but it always packed and doesn't take reservations,restaurant,1,0
we've tried before but it always packed and doesn't take reservations,service,0,2
it was well worth the wait,ambience,0,2
it was well worth the wait,drinks,0,2
it was well worth the wait,food,0,2
it was well worth the wait,location,0,2
it was well worth the wait,restaurant,1,1
it was well worth the wait,service,0,2
the wife had the risotto which was amazing,ambience,0,2
the wife had the risotto which was amazing,drinks,0,2
the wife had the risotto which was amazing,food,1,1
the wife had the risotto which was amazing,location,0,2
the wife had the risotto which was amazing,restaurant,0,2
the wife had the risotto which was amazing,service,0,2
it doesn't look appetizing as it's covered in squid ink and it turns your lips and teeth black but the taste was phenomenal,ambience,0,2
it doesn't look appetizing as it's covered in squid ink and it turns your lips and teeth black but the taste was phenomenal,drinks,0,2
it doesn't look appetizing as it's covered in squid ink and it turns your lips and teeth black but the taste was phenomenal,food,1,-1
it doesn't look appetizing as it's covered in squid ink and it turns your lips and teeth black but the taste was phenomenal,location,0,2
it doesn't look appetizing as it's covered in squid ink and it turns your lips and teeth black but the taste was phenomenal,restaurant,0,2
it doesn't look appetizing as it's covered in squid ink and it turns your lips and teeth black but the taste was phenomenal,service,0,2
the farro salad and the mashed yukon potatoes were also extremely tasty,ambience,0,2
the farro salad and the mashed yukon potatoes were also extremely tasty,drinks,0,2
the farro salad and the mashed yukon potatoes were also extremely tasty,food,1,1
the farro salad and the mashed yukon potatoes were also extremely tasty,location,0,2
the farro salad and the mashed yukon potatoes were also extremely tasty,restaurant,0,2
the farro salad and the mashed yukon potatoes were also extremely tasty,service,0,2
i love margherita pizza i looove east village pizza,ambience,0,2
i love margherita pizza i looove east village pizza,drinks,0,2
i love margherita pizza i looove east village pizza,food,1,1
i love margherita pizza i looove east village pizza,location,0,2
i love margherita pizza i looove east village pizza,restaurant,1,1
i love margherita pizza i looove east village pizza,service,0,2
love this place every time we are in the city this is one of the places we always go,ambience,0,2
love this place every time we are in the city this is one of the places we always go,drinks,0,2
love this place every time we are in the city this is one of the places we always go,food,0,2
love this place every time we are in the city this is one of the places we always go,location,0,2
love this place every time we are in the city this is one of the places we always go,restaurant,1,1
love this place every time we are in the city this is one of the places we always go,service,0,2
a quintessential slice of nyc pizza,ambience,0,2
a quintessential slice of nyc pizza,drinks,0,2
a quintessential slice of nyc pizza,food,1,0
a quintessential slice of nyc pizza,location,0,2
a quintessential slice of nyc pizza,restaurant,0,2
a quintessential slice of nyc pizza,service,0,2
the crust has a great bite and a good chew the sauce is light with a nice acidity to it the salt from the cheese is great really heightens the flavor of all the other components,ambience,0,2
the crust has a great bite and a good chew the sauce is light with a nice acidity to it the salt from the cheese is great really heightens the flavor of all the other components,drinks,0,2
the crust has a great bite and a good chew the sauce is light with a nice acidity to it the salt from the cheese is great really heightens the flavor of all the other components,food,1,1
the crust has a great bite and a good chew the sauce is light with a nice acidity to it the salt from the cheese is great really heightens the flavor of all the other components,location,0,2
the crust has a great bite and a good chew the sauce is light with a nice acidity to it the salt from the cheese is great really heightens the flavor of all the other components,restaurant,0,2
the crust has a great bite and a good chew the sauce is light with a nice acidity to it the salt from the cheese is great really heightens the flavor of all the other components,service,0,2
personally i like the margherita pizza better but they are all good,ambience,0,2
personally i like the margherita pizza better but they are all good,drinks,0,2
personally i like the margherita pizza better but they are all good,food,1,1
personally i like the margherita pizza better but they are all good,location,0,2
personally i like the margherita pizza better but they are all good,restaurant,0,2
personally i like the margherita pizza better but they are all good,service,0,2
possibly the most romantic restaurant in the city,ambience,1,1
possibly the most romantic restaurant in the city,drinks,0,2
possibly the most romantic restaurant in the city,food,0,2
possibly the most romantic restaurant in the city,location,0,2
possibly the most romantic restaurant in the city,restaurant,0,2
possibly the most romantic restaurant in the city,service,0,2
this is undoubtedly my favorite modern japanese brasserie that don't serve sushi and in my opinion one of the most romantic restaurants in the city,ambience,1,1
this is undoubtedly my favorite modern japanese brasserie that don't serve sushi and in my opinion one of the most romantic restaurants in the city,drinks,0,2
this is undoubtedly my favorite modern japanese brasserie that don't serve sushi and in my opinion one of the most romantic restaurants in the city,food,0,2
this is undoubtedly my favorite modern japanese brasserie that don't serve sushi and in my opinion one of the most romantic restaurants in the city,location,0,2
this is undoubtedly my favorite modern japanese brasserie that don't serve sushi and in my opinion one of the most romantic restaurants in the city,restaurant,1,1
this is undoubtedly my favorite modern japanese brasserie that don't serve sushi and in my opinion one of the most romantic restaurants in the city,service,0,2
not only is it an adventure getting to this somewhat hidden spot once you enter the unmarked wooden doors the zen and intimate dcor will make you feel like you re no longer in the city,ambience,1,1
not only is it an adventure getting to this somewhat hidden spot once you enter the unmarked wooden doors the zen and intimate dcor will make you feel like you re no longer in the city,drinks,0,2
not only is it an adventure getting to this somewhat hidden spot once you enter the unmarked wooden doors the zen and intimate dcor will make you feel like you re no longer in the city,food,0,2
not only is it an adventure getting to this somewhat hidden spot once you enter the unmarked wooden doors the zen and intimate dcor will make you feel like you re no longer in the city,location,1,0
not only is it an adventure getting to this somewhat hidden spot once you enter the unmarked wooden doors the zen and intimate dcor will make you feel like you re no longer in the city,restaurant,0,2
not only is it an adventure getting to this somewhat hidden spot once you enter the unmarked wooden doors the zen and intimate dcor will make you feel like you re no longer in the city,service,0,2
if you're planning to come here make sure that your date is someone whom you really like since you'll be ushered to private booths where there will be no people or food watching choose the ones on the ground level that have glass ceilings so you may see the stars in the sky,ambience,1,1
if you're planning to come here make sure that your date is someone whom you really like since you'll be ushered to private booths where there will be no people or food watching choose the ones on the ground level that have glass ceilings so you may see the stars in the sky,drinks,0,2
if you're planning to come here make sure that your date is someone whom you really like since you'll be ushered to private booths where there will be no people or food watching choose the ones on the ground level that have glass ceilings so you may see the stars in the sky,food,0,2
if you're planning to come here make sure that your date is someone whom you really like since you'll be ushered to private booths where there will be no people or food watching choose the ones on the ground level that have glass ceilings so you may see the stars in the sky,location,0,2
if you're planning to come here make sure that your date is someone whom you really like since you'll be ushered to private booths where there will be no people or food watching choose the ones on the ground level that have glass ceilings so you may see the stars in the sky,restaurant,0,2
if you're planning to come here make sure that your date is someone whom you really like since you'll be ushered to private booths where there will be no people or food watching choose the ones on the ground level that have glass ceilings so you may see the stars in the sky,service,0,2
it's just you and your date and an occasional cute excuse me before the waiter opens the little curtain to your booth,ambience,1,1
it's just you and your date and an occasional cute excuse me before the waiter opens the little curtain to your booth,drinks,0,2
it's just you and your date and an occasional cute excuse me before the waiter opens the little curtain to your booth,food,0,2
it's just you and your date and an occasional cute excuse me before the waiter opens the little curtain to your booth,location,0,2
it's just you and your date and an occasional cute excuse me before the waiter opens the little curtain to your booth,restaurant,0,2
it's just you and your date and an occasional cute excuse me before the waiter opens the little curtain to your booth,service,1,1
my party had the bbe $29 fixe prix menu which was such a wonderful deal since it also came with a flight of sake,ambience,0,2
my party had the bbe $29 fixe prix menu which was such a wonderful deal since it also came with a flight of sake,drinks,0,2
my party had the bbe $29 fixe prix menu which was such a wonderful deal since it also came with a flight of sake,food,1,1
my party had the bbe $29 fixe prix menu which was such a wonderful deal since it also came with a flight of sake,location,0,2
my party had the bbe $29 fixe prix menu which was such a wonderful deal since it also came with a flight of sake,restaurant,0,2
my party had the bbe $29 fixe prix menu which was such a wonderful deal since it also came with a flight of sake,service,0,2
we started off with a delightful sashimi amuse bouche,ambience,0,2
we started off with a delightful sashimi amuse bouche,drinks,0,2
we started off with a delightful sashimi amuse bouche,food,1,1
we started off with a delightful sashimi amuse bouche,location,0,2
we started off with a delightful sashimi amuse bouche,restaurant,0,2
we started off with a delightful sashimi amuse bouche,service,0,2
i picked the grilled black cod as my entree which i absolutely devoured while someone commented that the grilled salmon dish was better,ambience,0,2
i picked the grilled black cod as my entree which i absolutely devoured while someone commented that the grilled salmon dish was better,drinks,0,2
i picked the grilled black cod as my entree which i absolutely devoured while someone commented that the grilled salmon dish was better,food,1,1
i picked the grilled black cod as my entree which i absolutely devoured while someone commented that the grilled salmon dish was better,location,0,2
i picked the grilled black cod as my entree which i absolutely devoured while someone commented that the grilled salmon dish was better,restaurant,0,2
i picked the grilled black cod as my entree which i absolutely devoured while someone commented that the grilled salmon dish was better,service,0,2
the sake's complimented the courses very well and is successfully easing me into the sake world,ambience,0,2
the sake's complimented the courses very well and is successfully easing me into the sake world,drinks,1,1
the sake's complimented the courses very well and is successfully easing me into the sake world,food,0,2
the sake's complimented the courses very well and is successfully easing me into the sake world,location,0,2
the sake's complimented the courses very well and is successfully easing me into the sake world,restaurant,0,2
the sake's complimented the courses very well and is successfully easing me into the sake world,service,0,2
for desserts we tried the frozen black sesame mousse interesting but not extraordinary and matcha powdered green tea and blueberry cheesecake which was phenomenal,ambience,0,2
for desserts we tried the frozen black sesame mousse interesting but not extraordinary and matcha powdered green tea and blueberry cheesecake which was phenomenal,drinks,0,2
for desserts we tried the frozen black sesame mousse interesting but not extraordinary and matcha powdered green tea and blueberry cheesecake which was phenomenal,food,1,0
for desserts we tried the frozen black sesame mousse interesting but not extraordinary and matcha powdered green tea and blueberry cheesecake which was phenomenal,location,0,2
for desserts we tried the frozen black sesame mousse interesting but not extraordinary and matcha powdered green tea and blueberry cheesecake which was phenomenal,restaurant,0,2
for desserts we tried the frozen black sesame mousse interesting but not extraordinary and matcha powdered green tea and blueberry cheesecake which was phenomenal,service,0,2
maybe it was the great company i had friends visiting from philly yes it was not a date this time or the super reasonable price point but i just can't say enough good things about this brasserie,ambience,0,2
maybe it was the great company i had friends visiting from philly yes it was not a date this time or the super reasonable price point but i just can't say enough good things about this brasserie,drinks,0,2
maybe it was the great company i had friends visiting from philly yes it was not a date this time or the super reasonable price point but i just can't say enough good things about this brasserie,food,0,2
maybe it was the great company i had friends visiting from philly yes it was not a date this time or the super reasonable price point but i just can't say enough good things about this brasserie,location,0,2
maybe it was the great company i had friends visiting from philly yes it was not a date this time or the super reasonable price point but i just can't say enough good things about this brasserie,restaurant,1,1
maybe it was the great company i had friends visiting from philly yes it was not a date this time or the super reasonable price point but i just can't say enough good things about this brasserie,service,0,2
i don't usually visit the same establishment more than once what more twice but I'll come to zenkichi anytime for a quiet unhurried and memorable dinner,ambience,1,1
i don't usually visit the same establishment more than once what more twice but I'll come to zenkichi anytime for a quiet unhurried and memorable dinner,drinks,0,2
i don't usually visit the same establishment more than once what more twice but I'll come to zenkichi anytime for a quiet unhurried and memorable dinner,food,0,2
i don't usually visit the same establishment more than once what more twice but I'll come to zenkichi anytime for a quiet unhurried and memorable dinner,location,0,2
i don't usually visit the same establishment more than once what more twice but I'll come to zenkichi anytime for a quiet unhurried and memorable dinner,restaurant,1,1
i don't usually visit the same establishment more than once what more twice but I'll come to zenkichi anytime for a quiet unhurried and memorable dinner,service,0,2
terrible would be a compliment,ambience,0,2
terrible would be a compliment,drinks,0,2
terrible would be a compliment,food,0,2
terrible would be a compliment,location,0,2
terrible would be a compliment,restaurant,1,-1
terrible would be a compliment,service,0,2
the service leaves much to be desired from feeling like you are rushed the place your order to being ignored the rest of the night,ambience,0,2
the service leaves much to be desired from feeling like you are rushed the place your order to being ignored the rest of the night,drinks,0,2
the service leaves much to be desired from feeling like you are rushed the place your order to being ignored the rest of the night,food,0,2
the service leaves much to be desired from feeling like you are rushed the place your order to being ignored the rest of the night,location,0,2
the service leaves much to be desired from feeling like you are rushed the place your order to being ignored the rest of the night,restaurant,0,2
the service leaves much to be desired from feeling like you are rushed the place your order to being ignored the rest of the night,service,1,-1
we paid a fixed pricce but got nothing,ambience,0,2
we paid a fixed pricce but got nothing,drinks,0,2
we paid a fixed pricce but got nothing,food,0,2
we paid a fixed pricce but got nothing,location,0,2
we paid a fixed pricce but got nothing,restaurant,0,2
we paid a fixed pricce but got nothing,service,1,-1
we never ate because by close to 2 in the monring we were not served and were too upset ad tired to start eating,ambience,0,2
we never ate because by close to 2 in the monring we were not served and were too upset ad tired to start eating,drinks,0,2
we never ate because by close to 2 in the monring we were not served and were too upset ad tired to start eating,food,0,2
we never ate because by close to 2 in the monring we were not served and were too upset ad tired to start eating,location,0,2
we never ate because by close to 2 in the monring we were not served and were too upset ad tired to start eating,restaurant,0,2
we never ate because by close to 2 in the monring we were not served and were too upset ad tired to start eating,service,1,-1
they are extremely rude not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread,ambience,0,2
they are extremely rude not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread,drinks,1,-1
they are extremely rude not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread,food,1,-1
they are extremely rude not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread,location,0,2
they are extremely rude not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread,restaurant,0,2
they are extremely rude not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread,service,1,-1
stay away,ambience,0,2
stay away,drinks,0,2
stay away,food,0,2
stay away,location,0,2
stay away,restaurant,1,-1
stay away,service,0,2
great shabu shabu,ambience,0,2
great shabu shabu,drinks,0,2
great shabu shabu,food,1,1
great shabu shabu,location,0,2
great shabu shabu,restaurant,0,2
great shabu shabu,service,0,2
i tried a couple other dishes but wasn't too impressed,ambience,0,2
i tried a couple other dishes but wasn't too impressed,drinks,0,2
i tried a couple other dishes but wasn't too impressed,food,1,0
i tried a couple other dishes but wasn't too impressed,location,0,2
i tried a couple other dishes but wasn't too impressed,restaurant,0,2
i tried a couple other dishes but wasn't too impressed,service,0,2
but for the shabu shabu you won't find much better in ny,ambience,0,2
but for the shabu shabu you won't find much better in ny,drinks,0,2
but for the shabu shabu you won't find much better in ny,food,1,1
but for the shabu shabu you won't find much better in ny,location,0,2
but for the shabu shabu you won't find much better in ny,restaurant,0,2
but for the shabu shabu you won't find much better in ny,service,0,2
the meat is fresh the sauces are great you get kimchi and a salad free with your meal and service is good too,ambience,0,2
the meat is fresh the sauces are great you get kimchi and a salad free with your meal and service is good too,drinks,0,2
the meat is fresh the sauces are great you get kimchi and a salad free with your meal and service is good too,food,1,1
the meat is fresh the sauces are great you get kimchi and a salad free with your meal and service is good too,location,0,2
the meat is fresh the sauces are great you get kimchi and a salad free with your meal and service is good too,restaurant,0,2
the meat is fresh the sauces are great you get kimchi and a salad free with your meal and service is good too,service,1,1
dokebi gives williamsburg the right one-two punch of classic korean food and fusion twists like pork belly tacos,ambience,0,2
dokebi gives williamsburg the right one-two punch of classic korean food and fusion twists like pork belly tacos,drinks,0,2
dokebi gives williamsburg the right one-two punch of classic korean food and fusion twists like pork belly tacos,food,1,1
dokebi gives williamsburg the right one-two punch of classic korean food and fusion twists like pork belly tacos,location,0,2
dokebi gives williamsburg the right one-two punch of classic korean food and fusion twists like pork belly tacos,restaurant,0,2
dokebi gives williamsburg the right one-two punch of classic korean food and fusion twists like pork belly tacos,service,0,2
the hot dogs are good yes but the reason to get over here is the fantastic pork croquette sandwich perfect on its supermarket squishy bun,ambience,0,2
the hot dogs are good yes but the reason to get over here is the fantastic pork croquette sandwich perfect on its supermarket squishy bun,drinks,0,2
the hot dogs are good yes but the reason to get over here is the fantastic pork croquette sandwich perfect on its supermarket squishy bun,food,1,1
the hot dogs are good yes but the reason to get over here is the fantastic pork croquette sandwich perfect on its supermarket squishy bun,location,0,2
the hot dogs are good yes but the reason to get over here is the fantastic pork croquette sandwich perfect on its supermarket squishy bun,restaurant,0,2
the hot dogs are good yes but the reason to get over here is the fantastic pork croquette sandwich perfect on its supermarket squishy bun,service,0,2
restaurant with a view,ambience,0,2
restaurant with a view,drinks,0,2
restaurant with a view,food,0,2
restaurant with a view,location,1,0
restaurant with a view,restaurant,0,2
restaurant with a view,service,0,2
the food tasted very good,ambience,0,2
the food tasted very good,drinks,0,2
the food tasted very good,food,1,1
the food tasted very good,location,0,2
the food tasted very good,restaurant,0,2
the food tasted very good,service,0,2
the family seafood entree was very good,ambience,0,2
the family seafood entree was very good,drinks,0,2
the family seafood entree was very good,food,1,1
the family seafood entree was very good,location,0,2
the family seafood entree was very good,restaurant,0,2
the family seafood entree was very good,service,0,2
the main entree was also very good,ambience,0,2
the main entree was also very good,drinks,0,2
the main entree was also very good,food,1,1
the main entree was also very good,location,0,2
the main entree was also very good,restaurant,0,2
the main entree was also very good,service,0,2
price is high but the food is good so i would come back again,ambience,0,2
price is high but the food is good so i would come back again,drinks,0,2
price is high but the food is good so i would come back again,food,1,1
price is high but the food is good so i would come back again,location,0,2
price is high but the food is good so i would come back again,restaurant,1,1
price is high but the food is good so i would come back again,service,0,2
this place doesn't make any sense,ambience,0,2
this place doesn't make any sense,drinks,0,2
this place doesn't make any sense,food,0,2
this place doesn't make any sense,location,0,2
this place doesn't make any sense,restaurant,1,-1
this place doesn't make any sense,service,0,2
just want to warn you all - don't waste your time and money,ambience,0,2
just want to warn you all - don't waste your time and money,drinks,0,2
just want to warn you all - don't waste your time and money,food,0,2
just want to warn you all - don't waste your time and money,location,0,2
just want to warn you all - don't waste your time and money,restaurant,1,-1
just want to warn you all - don't waste your time and money,service,0,2
this place has totally weird decor stairs going up with mirrored walls - i am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional,ambience,1,-1
this place has totally weird decor stairs going up with mirrored walls - i am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional,drinks,0,2
this place has totally weird decor stairs going up with mirrored walls - i am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional,food,0,2
this place has totally weird decor stairs going up with mirrored walls - i am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional,location,0,2
this place has totally weird decor stairs going up with mirrored walls - i am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional,restaurant,0,2
this place has totally weird decor stairs going up with mirrored walls - i am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional,service,0,2
