content,aspect,label,sentiment_value
"i bought it from hsn because it was ""bundled"" with extra software but as it turns out that software just crashes it more often",mouse,0,2
"i bought it from hsn because it was ""bundled"" with extra software but as it turns out that software just crashes it more often",multimedia_devices,0,2
"i bought it from hsn because it was ""bundled"" with extra software but as it turns out that software just crashes it more often",optical_drives,0,2
"i bought it from hsn because it was ""bundled"" with extra software but as it turns out that software just crashes it more often",os,0,2
"i bought it from hsn because it was ""bundled"" with extra software but as it turns out that software just crashes it more often",ports,0,2
"i bought it from hsn because it was ""bundled"" with extra software but as it turns out that software just crashes it more often",power_supply,0,2
"i bought it from hsn because it was ""bundled"" with extra software but as it turns out that software just crashes it more often",shipping,0,2
"i bought it from hsn because it was ""bundled"" with extra software but as it turns out that software just crashes it more often",software,1,-1
"i bought it from hsn because it was ""bundled"" with extra software but as it turns out that software just crashes it more often",support,0,2
"i bought it from hsn because it was ""bundled"" with extra software but as it turns out that software just crashes it more often",warranty,0,2
if you shop around in the current market you can find a much better deal,battery,0,2
if you shop around in the current market you can find a much better deal,company,0,2
if you shop around in the current market you can find a much better deal,cpu,0,2
if you shop around in the current market you can find a much better deal,display,0,2
if you shop around in the current market you can find a much better deal,fans_cooling,0,2
if you shop around in the current market you can find a much better deal,graphics,0,2
if you shop around in the current market you can find a much better deal,hard_disc,0,2
if you shop around in the current market you can find a much better deal,hardware,0,2
if you shop around in the current market you can find a much better deal,keyboard,0,2
if you shop around in the current market you can find a much better deal,laptop,1,-1
if you shop around in the current market you can find a much better deal,memory,0,2
if you shop around in the current market you can find a much better deal,motherboard,0,2
if you shop around in the current market you can find a much better deal,mouse,0,2
if you shop around in the current market you can find a much better deal,multimedia_devices,0,2
if you shop around in the current market you can find a much better deal,optical_drives,0,2
if you shop around in the current market you can find a much better deal,os,0,2
if you shop around in the current market you can find a much better deal,ports,0,2
if you shop around in the current market you can find a much better deal,power_supply,0,2
if you shop around in the current market you can find a much better deal,shipping,0,2
if you shop around in the current market you can find a much better deal,software,0,2
if you shop around in the current market you can find a much better deal,support,0,2
if you shop around in the current market you can find a much better deal,warranty,0,2
the repairs were made quickly though i must say however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me,battery,0,2
the repairs were made quickly though i must say however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me,company,0,2
the repairs were made quickly though i must say however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me,cpu,0,2
the repairs were made quickly though i must say however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me,display,0,2
the repairs were made quickly though i must say however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me,fans_cooling,0,2
the repairs were made quickly though i must say however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me,graphics,0,2
the repairs were made quickly though i must say however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me,hard_disc,0,2
the repairs were made quickly though i must say however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me,hardware,0,2
the repairs were made quickly though i must say however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me,keyboard,0,2
the repairs were made quickly though i must say however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me,laptop,0,2
the repairs were made quickly though i must say however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me,memory,0,2
the repairs were made quickly though i must say however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me,motherboard,0,2
the repairs were made quickly though i must say however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me,mouse,0,2
the repairs were made quickly though i must say however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me,multimedia_devices,0,2
the repairs were made quickly though i must say however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me,optical_drives,0,2
the repairs were made quickly though i must say however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me,os,0,2
the repairs were made quickly though i must say however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me,ports,0,2
the repairs were made quickly though i must say however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me,power_supply,0,2
the repairs were made quickly though i must say however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me,shipping,1,-1
the repairs were made quickly though i must say however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me,software,0,2
the repairs were made quickly though i must say however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me,support,1,1
the repairs were made quickly though i must say however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me,warranty,0,2
unable to boot up this brand new laptop,battery,0,2
unable to boot up this brand new laptop,company,0,2
unable to boot up this brand new laptop,cpu,0,2
unable to boot up this brand new laptop,display,0,2
unable to boot up this brand new laptop,fans_cooling,0,2
unable to boot up this brand new laptop,graphics,0,2
unable to boot up this brand new laptop,hard_disc,0,2
unable to boot up this brand new laptop,hardware,0,2
unable to boot up this brand new laptop,keyboard,0,2
unable to boot up this brand new laptop,laptop,1,-1
unable to boot up this brand new laptop,memory,0,2
unable to boot up this brand new laptop,motherboard,0,2
unable to boot up this brand new laptop,mouse,0,2
unable to boot up this brand new laptop,multimedia_devices,0,2
unable to boot up this brand new laptop,optical_drives,0,2
unable to boot up this brand new laptop,os,0,2
unable to boot up this brand new laptop,ports,0,2
unable to boot up this brand new laptop,power_supply,0,2
unable to boot up this brand new laptop,shipping,0,2
unable to boot up this brand new laptop,software,0,2
unable to boot up this brand new laptop,support,0,2
unable to boot up this brand new laptop,warranty,0,2
spent 2 hours on phone with hp technical support,battery,0,2
spent 2 hours on phone with hp technical support,company,0,2
spent 2 hours on phone with hp technical support,cpu,0,2
spent 2 hours on phone with hp technical support,display,0,2
spent 2 hours on phone with hp technical support,fans_cooling,0,2
spent 2 hours on phone with hp technical support,graphics,0,2
spent 2 hours on phone with hp technical support,hard_disc,0,2
spent 2 hours on phone with hp technical support,hardware,0,2
spent 2 hours on phone with hp technical support,keyboard,0,2
spent 2 hours on phone with hp technical support,laptop,0,2
spent 2 hours on phone with hp technical support,memory,0,2
spent 2 hours on phone with hp technical support,motherboard,0,2
spent 2 hours on phone with hp technical support,mouse,0,2
spent 2 hours on phone with hp technical support,multimedia_devices,0,2
spent 2 hours on phone with hp technical support,optical_drives,0,2
spent 2 hours on phone with hp technical support,os,0,2
spent 2 hours on phone with hp technical support,ports,0,2
spent 2 hours on phone with hp technical support,power_supply,0,2
spent 2 hours on phone with hp technical support,shipping,0,2
spent 2 hours on phone with hp technical support,software,0,2
spent 2 hours on phone with hp technical support,support,1,-1
spent 2 hours on phone with hp technical support,warranty,0,2
they went through asking me open up various components taking battery out hard disk apart and after 2 hours on phone could not fix it,battery,0,2
they went through asking me open up various components taking battery out hard disk apart and after 2 hours on phone could not fix it,company,0,2
they went through asking me open up various components taking battery out hard disk apart and after 2 hours on phone could not fix it,cpu,0,2
they went through asking me open up various components taking battery out hard disk apart and after 2 hours on phone could not fix it,display,0,2
they went through asking me open up various components taking battery out hard disk apart and after 2 hours on phone could not fix it,fans_cooling,0,2
they went through asking me open up various components taking battery out hard disk apart and after 2 hours on phone could not fix it,graphics,0,2
they went through asking me open up various components taking battery out hard disk apart and after 2 hours on phone could not fix it,hard_disc,0,2
they went through asking me open up various components taking battery out hard disk apart and after 2 hours on phone could not fix it,hardware,0,2
they went through asking me open up various components taking battery out hard disk apart and after 2 hours on phone could not fix it,keyboard,0,2
they went through asking me open up various components taking battery out hard disk apart and after 2 hours on phone could not fix it,laptop,0,2
they went through asking me open up various components taking battery out hard disk apart and after 2 hours on phone could not fix it,memory,0,2
they went through asking me open up various components taking battery out hard disk apart and after 2 hours on phone could not fix it,motherboard,0,2
they went through asking me open up various components taking battery out hard disk apart and after 2 hours on phone could not fix it,mouse,0,2
they went through asking me open up various components taking battery out hard disk apart and after 2 hours on phone could not fix it,multimedia_devices,0,2
they went through asking me open up various components taking battery out hard disk apart and after 2 hours on phone could not fix it,optical_drives,0,2
they went through asking me open up various components taking battery out hard disk apart and after 2 hours on phone could not fix it,os,0,2
they went through asking me open up various components taking battery out hard disk apart and after 2 hours on phone could not fix it,ports,0,2
they went through asking me open up various components taking battery out hard disk apart and after 2 hours on phone could not fix it,power_supply,0,2
they went through asking me open up various components taking battery out hard disk apart and after 2 hours on phone could not fix it,shipping,0,2
they went through asking me open up various components taking battery out hard disk apart and after 2 hours on phone could not fix it,software,0,2
they went through asking me open up various components taking battery out hard disk apart and after 2 hours on phone could not fix it,support,1,-1
they went through asking me open up various components taking battery out hard disk apart and after 2 hours on phone could not fix it,warranty,0,2
they are asking me to ship the unit back to fix it at their site,battery,0,2
they are asking me to ship the unit back to fix it at their site,company,0,2
they are asking me to ship the unit back to fix it at their site,cpu,0,2
they are asking me to ship the unit back to fix it at their site,display,0,2
they are asking me to ship the unit back to fix it at their site,fans_cooling,0,2
they are asking me to ship the unit back to fix it at their site,graphics,0,2
they are asking me to ship the unit back to fix it at their site,hard_disc,0,2
they are asking me to ship the unit back to fix it at their site,hardware,0,2
they are asking me to ship the unit back to fix it at their site,keyboard,0,2
they are asking me to ship the unit back to fix it at their site,laptop,0,2
they are asking me to ship the unit back to fix it at their site,memory,0,2
they are asking me to ship the unit back to fix it at their site,motherboard,0,2
they are asking me to ship the unit back to fix it at their site,mouse,0,2
they are asking me to ship the unit back to fix it at their site,multimedia_devices,0,2
they are asking me to ship the unit back to fix it at their site,optical_drives,0,2
they are asking me to ship the unit back to fix it at their site,os,0,2
they are asking me to ship the unit back to fix it at their site,ports,0,2
they are asking me to ship the unit back to fix it at their site,power_supply,0,2
they are asking me to ship the unit back to fix it at their site,shipping,0,2
they are asking me to ship the unit back to fix it at their site,software,0,2
they are asking me to ship the unit back to fix it at their site,support,1,0
they are asking me to ship the unit back to fix it at their site,warranty,0,2
i am going to go back and return at store i bought from,battery,0,2
i am going to go back and return at store i bought from,company,0,2
i am going to go back and return at store i bought from,cpu,0,2
i am going to go back and return at store i bought from,display,0,2
i am going to go back and return at store i bought from,fans_cooling,0,2
i am going to go back and return at store i bought from,graphics,0,2
i am going to go back and return at store i bought from,hard_disc,0,2
i am going to go back and return at store i bought from,hardware,0,2
i am going to go back and return at store i bought from,keyboard,0,2
i am going to go back and return at store i bought from,laptop,1,-1
i am going to go back and return at store i bought from,memory,0,2
i am going to go back and return at store i bought from,motherboard,0,2
i am going to go back and return at store i bought from,mouse,0,2
i am going to go back and return at store i bought from,multimedia_devices,0,2
i am going to go back and return at store i bought from,optical_drives,0,2
i am going to go back and return at store i bought from,os,0,2
i am going to go back and return at store i bought from,ports,0,2
i am going to go back and return at store i bought from,power_supply,0,2
i am going to go back and return at store i bought from,shipping,0,2
i am going to go back and return at store i bought from,software,0,2
i am going to go back and return at store i bought from,support,0,2
i am going to go back and return at store i bought from,warranty,0,2
this computer had exactly the specifications i needed,battery,0,2
this computer had exactly the specifications i needed,company,0,2
this computer had exactly the specifications i needed,cpu,0,2
this computer had exactly the specifications i needed,display,0,2
this computer had exactly the specifications i needed,fans_cooling,0,2
this computer had exactly the specifications i needed,graphics,0,2
this computer had exactly the specifications i needed,hard_disc,0,2
this computer had exactly the specifications i needed,hardware,0,2
this computer had exactly the specifications i needed,keyboard,0,2
this computer had exactly the specifications i needed,laptop,1,1
this computer had exactly the specifications i needed,memory,0,2
this computer had exactly the specifications i needed,motherboard,0,2
this computer had exactly the specifications i needed,mouse,0,2
this computer had exactly the specifications i needed,multimedia_devices,0,2
this computer had exactly the specifications i needed,optical_drives,0,2
this computer had exactly the specifications i needed,os,0,2
this computer had exactly the specifications i needed,ports,0,2
this computer had exactly the specifications i needed,power_supply,0,2
this computer had exactly the specifications i needed,shipping,0,2
this computer had exactly the specifications i needed,software,0,2
this computer had exactly the specifications i needed,support,0,2
this computer had exactly the specifications i needed,warranty,0,2
small enough to use on a long flight light enough to carry through airports and powerful enough to replace my desktop while on long business trips,battery,0,2
small enough to use on a long flight light enough to carry through airports and powerful enough to replace my desktop while on long business trips,company,0,2
small enough to use on a long flight light enough to carry through airports and powerful enough to replace my desktop while on long business trips,cpu,0,2
small enough to use on a long flight light enough to carry through airports and powerful enough to replace my desktop while on long business trips,display,0,2
small enough to use on a long flight light enough to carry through airports and powerful enough to replace my desktop while on long business trips,fans_cooling,0,2
small enough to use on a long flight light enough to carry through airports and powerful enough to replace my desktop while on long business trips,graphics,0,2
small enough to use on a long flight light enough to carry through airports and powerful enough to replace my desktop while on long business trips,hard_disc,0,2
small enough to use on a long flight light enough to carry through airports and powerful enough to replace my desktop while on long business trips,hardware,0,2
small enough to use on a long flight light enough to carry through airports and powerful enough to replace my desktop while on long business trips,keyboard,0,2
small enough to use on a long flight light enough to carry through airports and powerful enough to replace my desktop while on long business trips,laptop,1,1
small enough to use on a long flight light enough to carry through airports and powerful enough to replace my desktop while on long business trips,memory,0,2
small enough to use on a long flight light enough to carry through airports and powerful enough to replace my desktop while on long business trips,motherboard,0,2
small enough to use on a long flight light enough to carry through airports and powerful enough to replace my desktop while on long business trips,mouse,0,2
small enough to use on a long flight light enough to carry through airports and powerful enough to replace my desktop while on long business trips,multimedia_devices,0,2
small enough to use on a long flight light enough to carry through airports and powerful enough to replace my desktop while on long business trips,optical_drives,0,2
small enough to use on a long flight light enough to carry through airports and powerful enough to replace my desktop while on long business trips,os,0,2
small enough to use on a long flight light enough to carry through airports and powerful enough to replace my desktop while on long business trips,ports,0,2
small enough to use on a long flight light enough to carry through airports and powerful enough to replace my desktop while on long business trips,power_supply,0,2
small enough to use on a long flight light enough to carry through airports and powerful enough to replace my desktop while on long business trips,shipping,0,2
small enough to use on a long flight light enough to carry through airports and powerful enough to replace my desktop while on long business trips,software,0,2
small enough to use on a long flight light enough to carry through airports and powerful enough to replace my desktop while on long business trips,support,0,2
small enough to use on a long flight light enough to carry through airports and powerful enough to replace my desktop while on long business trips,warranty,0,2
the perfect notebook,battery,0,2
the perfect notebook,company,0,2
the perfect notebook,cpu,0,2
the perfect notebook,display,0,2
the perfect notebook,fans_cooling,0,2
the perfect notebook,graphics,0,2
the perfect notebook,hard_disc,0,2
the perfect notebook,hardware,0,2
the perfect notebook,keyboard,0,2
the perfect notebook,laptop,1,1
the perfect notebook,memory,0,2
the perfect notebook,motherboard,0,2
the perfect notebook,mouse,0,2
the perfect notebook,multimedia_devices,0,2
the perfect notebook,optical_drives,0,2
the perfect notebook,os,0,2
the perfect notebook,ports,0,2
the perfect notebook,power_supply,0,2
the perfect notebook,shipping,0,2
the perfect notebook,software,0,2
the perfect notebook,support,0,2
the perfect notebook,warranty,0,2
when i finally had everything running with all my software installed i plugged in my droid to recharge and the system crashed,battery,0,2
when i finally had everything running with all my software installed i plugged in my droid to recharge and the system crashed,company,0,2
when i finally had everything running with all my software installed i plugged in my droid to recharge and the system crashed,cpu,0,2
when i finally had everything running with all my software installed i plugged in my droid to recharge and the system crashed,display,0,2
when i finally had everything running with all my software installed i plugged in my droid to recharge and the system crashed,fans_cooling,0,2
when i finally had everything running with all my software installed i plugged in my droid to recharge and the system crashed,graphics,0,2
when i finally had everything running with all my software installed i plugged in my droid to recharge and the system crashed,hard_disc,0,2
when i finally had everything running with all my software installed i plugged in my droid to recharge and the system crashed,hardware,0,2
when i finally had everything running with all my software installed i plugged in my droid to recharge and the system crashed,keyboard,0,2
when i finally had everything running with all my software installed i plugged in my droid to recharge and the system crashed,laptop,1,-1
when i finally had everything running with all my software installed i plugged in my droid to recharge and the system crashed,memory,0,2
when i finally had everything running with all my software installed i plugged in my droid to recharge and the system crashed,motherboard,0,2
when i finally had everything running with all my software installed i plugged in my droid to recharge and the system crashed,mouse,0,2
when i finally had everything running with all my software installed i plugged in my droid to recharge and the system crashed,multimedia_devices,0,2
when i finally had everything running with all my software installed i plugged in my droid to recharge and the system crashed,optical_drives,0,2
when i finally had everything running with all my software installed i plugged in my droid to recharge and the system crashed,os,0,2
when i finally had everything running with all my software installed i plugged in my droid to recharge and the system crashed,ports,0,2
when i finally had everything running with all my software installed i plugged in my droid to recharge and the system crashed,power_supply,0,2
when i finally had everything running with all my software installed i plugged in my droid to recharge and the system crashed,shipping,0,2
when i finally had everything running with all my software installed i plugged in my droid to recharge and the system crashed,software,0,2
when i finally had everything running with all my software installed i plugged in my droid to recharge and the system crashed,support,0,2
when i finally had everything running with all my software installed i plugged in my droid to recharge and the system crashed,warranty,0,2
the aspire wont even boot past the acer screen with a droid  i have tried both motorola and htc plugged into the usb port,battery,0,2
the aspire wont even boot past the acer screen with a droid  i have tried both motorola and htc plugged into the usb port,company,0,2
the aspire wont even boot past the acer screen with a droid  i have tried both motorola and htc plugged into the usb port,cpu,0,2
the aspire wont even boot past the acer screen with a droid  i have tried both motorola and htc plugged into the usb port,display,0,2
the aspire wont even boot past the acer screen with a droid  i have tried both motorola and htc plugged into the usb port,fans_cooling,0,2
the aspire wont even boot past the acer screen with a droid  i have tried both motorola and htc plugged into the usb port,graphics,0,2
the aspire wont even boot past the acer screen with a droid  i have tried both motorola and htc plugged into the usb port,hard_disc,0,2
the aspire wont even boot past the acer screen with a droid  i have tried both motorola and htc plugged into the usb port,hardware,0,2
the aspire wont even boot past the acer screen with a droid  i have tried both motorola and htc plugged into the usb port,keyboard,0,2
the aspire wont even boot past the acer screen with a droid  i have tried both motorola and htc plugged into the usb port,laptop,1,-1
the aspire wont even boot past the acer screen with a droid  i have tried both motorola and htc plugged into the usb port,memory,0,2
the aspire wont even boot past the acer screen with a droid  i have tried both motorola and htc plugged into the usb port,motherboard,0,2
the aspire wont even boot past the acer screen with a droid  i have tried both motorola and htc plugged into the usb port,mouse,0,2
the aspire wont even boot past the acer screen with a droid  i have tried both motorola and htc plugged into the usb port,multimedia_devices,0,2
the aspire wont even boot past the acer screen with a droid  i have tried both motorola and htc plugged into the usb port,optical_drives,0,2
the aspire wont even boot past the acer screen with a droid  i have tried both motorola and htc plugged into the usb port,os,0,2
the aspire wont even boot past the acer screen with a droid  i have tried both motorola and htc plugged into the usb port,ports,0,2
the aspire wont even boot past the acer screen with a droid  i have tried both motorola and htc plugged into the usb port,power_supply,0,2
the aspire wont even boot past the acer screen with a droid  i have tried both motorola and htc plugged into the usb port,shipping,0,2
the aspire wont even boot past the acer screen with a droid  i have tried both motorola and htc plugged into the usb port,software,0,2
the aspire wont even boot past the acer screen with a droid  i have tried both motorola and htc plugged into the usb port,support,0,2
the aspire wont even boot past the acer screen with a droid  i have tried both motorola and htc plugged into the usb port,warranty,0,2
"called tech support and got the usual acer ""we don't support software but for $$$ we can help you"" i explained there was no software involved in booting",battery,0,2
"called tech support and got the usual acer ""we don't support software but for $$$ we can help you"" i explained there was no software involved in booting",company,0,2
"called tech support and got the usual acer ""we don't support software but for $$$ we can help you"" i explained there was no software involved in booting",cpu,0,2
"called tech support and got the usual acer ""we don't support software but for $$$ we can help you"" i explained there was no software involved in booting",display,0,2
"called tech support and got the usual acer ""we don't support software but for $$$ we can help you"" i explained there was no software involved in booting",fans_cooling,0,2
"called tech support and got the usual acer ""we don't support software but for $$$ we can help you"" i explained there was no software involved in booting",graphics,0,2
"called tech support and got the usual acer ""we don't support software but for $$$ we can help you"" i explained there was no software involved in booting",hard_disc,0,2
"called tech support and got the usual acer ""we don't support software but for $$$ we can help you"" i explained there was no software involved in booting",hardware,0,2
"called tech support and got the usual acer ""we don't support software but for $$$ we can help you"" i explained there was no software involved in booting",keyboard,0,2
"called tech support and got the usual acer ""we don't support software but for $$$ we can help you"" i explained there was no software involved in booting",laptop,0,2
"called tech support and got the usual acer ""we don't support software but for $$$ we can help you"" i explained there was no software involved in booting",memory,0,2
"called tech support and got the usual acer ""we don't support software but for $$$ we can help you"" i explained there was no software involved in booting",motherboard,0,2
"called tech support and got the usual acer ""we don't support software but for $$$ we can help you"" i explained there was no software involved in booting",mouse,0,2
"called tech support and got the usual acer ""we don't support software but for $$$ we can help you"" i explained there was no software involved in booting",multimedia_devices,0,2
"called tech support and got the usual acer ""we don't support software but for $$$ we can help you"" i explained there was no software involved in booting",optical_drives,0,2
"called tech support and got the usual acer ""we don't support software but for $$$ we can help you"" i explained there was no software involved in booting",os,0,2
"called tech support and got the usual acer ""we don't support software but for $$$ we can help you"" i explained there was no software involved in booting",ports,0,2
"called tech support and got the usual acer ""we don't support software but for $$$ we can help you"" i explained there was no software involved in booting",power_supply,0,2
"called tech support and got the usual acer ""we don't support software but for $$$ we can help you"" i explained there was no software involved in booting",shipping,0,2
"called tech support and got the usual acer ""we don't support software but for $$$ we can help you"" i explained there was no software involved in booting",software,0,2
"called tech support and got the usual acer ""we don't support software but for $$$ we can help you"" i explained there was no software involved in booting",support,1,-1
"called tech support and got the usual acer ""we don't support software but for $$$ we can help you"" i explained there was no software involved in booting",warranty,0,2
"no tey don't even support their own bios and it ""could be a problem with the bios"" how can a company that makes a fairly decent product get away with such insanity??",battery,0,2
"no tey don't even support their own bios and it ""could be a problem with the bios"" how can a company that makes a fairly decent product get away with such insanity??",company,0,2
"no tey don't even support their own bios and it ""could be a problem with the bios"" how can a company that makes a fairly decent product get away with such insanity??",cpu,0,2
"no tey don't even support their own bios and it ""could be a problem with the bios"" how can a company that makes a fairly decent product get away with such insanity??",display,0,2
"no tey don't even support their own bios and it ""could be a problem with the bios"" how can a company that makes a fairly decent product get away with such insanity??",fans_cooling,0,2
"no tey don't even support their own bios and it ""could be a problem with the bios"" how can a company that makes a fairly decent product get away with such insanity??",graphics,0,2
"no tey don't even support their own bios and it ""could be a problem with the bios"" how can a company that makes a fairly decent product get away with such insanity??",hard_disc,0,2
"no tey don't even support their own bios and it ""could be a problem with the bios"" how can a company that makes a fairly decent product get away with such insanity??",hardware,0,2
"no tey don't even support their own bios and it ""could be a problem with the bios"" how can a company that makes a fairly decent product get away with such insanity??",keyboard,0,2
"no tey don't even support their own bios and it ""could be a problem with the bios"" how can a company that makes a fairly decent product get away with such insanity??",laptop,0,2
"no tey don't even support their own bios and it ""could be a problem with the bios"" how can a company that makes a fairly decent product get away with such insanity??",memory,0,2
"no tey don't even support their own bios and it ""could be a problem with the bios"" how can a company that makes a fairly decent product get away with such insanity??",motherboard,0,2
"no tey don't even support their own bios and it ""could be a problem with the bios"" how can a company that makes a fairly decent product get away with such insanity??",mouse,0,2
"no tey don't even support their own bios and it ""could be a problem with the bios"" how can a company that makes a fairly decent product get away with such insanity??",multimedia_devices,0,2
"no tey don't even support their own bios and it ""could be a problem with the bios"" how can a company that makes a fairly decent product get away with such insanity??",optical_drives,0,2
"no tey don't even support their own bios and it ""could be a problem with the bios"" how can a company that makes a fairly decent product get away with such insanity??",os,0,2
"no tey don't even support their own bios and it ""could be a problem with the bios"" how can a company that makes a fairly decent product get away with such insanity??",ports,0,2
"no tey don't even support their own bios and it ""could be a problem with the bios"" how can a company that makes a fairly decent product get away with such insanity??",power_supply,0,2
"no tey don't even support their own bios and it ""could be a problem with the bios"" how can a company that makes a fairly decent product get away with such insanity??",shipping,0,2
"no tey don't even support their own bios and it ""could be a problem with the bios"" how can a company that makes a fairly decent product get away with such insanity??",software,0,2
"no tey don't even support their own bios and it ""could be a problem with the bios"" how can a company that makes a fairly decent product get away with such insanity??",support,1,-1
"no tey don't even support their own bios and it ""could be a problem with the bios"" how can a company that makes a fairly decent product get away with such insanity??",warranty,0,2
needless to say a pc that can't support a cell phone is less than useless,battery,0,2
needless to say a pc that can't support a cell phone is less than useless,company,0,2
needless to say a pc that can't support a cell phone is less than useless,cpu,0,2
needless to say a pc that can't support a cell phone is less than useless,display,0,2
needless to say a pc that can't support a cell phone is less than useless,fans_cooling,0,2
needless to say a pc that can't support a cell phone is less than useless,graphics,0,2
needless to say a pc that can't support a cell phone is less than useless,hard_disc,0,2
needless to say a pc that can't support a cell phone is less than useless,hardware,0,2
needless to say a pc that can't support a cell phone is less than useless,keyboard,0,2
needless to say a pc that can't support a cell phone is less than useless,laptop,1,-1
needless to say a pc that can't support a cell phone is less than useless,memory,0,2
needless to say a pc that can't support a cell phone is less than useless,motherboard,0,2
needless to say a pc that can't support a cell phone is less than useless,mouse,0,2
needless to say a pc that can't support a cell phone is less than useless,multimedia_devices,0,2
needless to say a pc that can't support a cell phone is less than useless,optical_drives,0,2
needless to say a pc that can't support a cell phone is less than useless,os,0,2
needless to say a pc that can't support a cell phone is less than useless,ports,0,2
needless to say a pc that can't support a cell phone is less than useless,power_supply,0,2
needless to say a pc that can't support a cell phone is less than useless,shipping,0,2
needless to say a pc that can't support a cell phone is less than useless,software,0,2
needless to say a pc that can't support a cell phone is less than useless,support,0,2
needless to say a pc that can't support a cell phone is less than useless,warranty,0,2
with today's company fighting over marketshare its a shame that asus can get away with the inept staff answering thephone,battery,0,2
with today's company fighting over marketshare its a shame that asus can get away with the inept staff answering thephone,company,1,-1
with today's company fighting over marketshare its a shame that asus can get away with the inept staff answering thephone,cpu,0,2
with today's company fighting over marketshare its a shame that asus can get away with the inept staff answering thephone,display,0,2
with today's company fighting over marketshare its a shame that asus can get away with the inept staff answering thephone,fans_cooling,0,2
with today's company fighting over marketshare its a shame that asus can get away with the inept staff answering thephone,graphics,0,2
with today's company fighting over marketshare its a shame that asus can get away with the inept staff answering thephone,hard_disc,0,2
with today's company fighting over marketshare its a shame that asus can get away with the inept staff answering thephone,hardware,0,2
with today's company fighting over marketshare its a shame that asus can get away with the inept staff answering thephone,keyboard,0,2
with today's company fighting over marketshare its a shame that asus can get away with the inept staff answering thephone,laptop,0,2
with today's company fighting over marketshare its a shame that asus can get away with the inept staff answering thephone,memory,0,2
with today's company fighting over marketshare its a shame that asus can get away with the inept staff answering thephone,motherboard,0,2
with today's company fighting over marketshare its a shame that asus can get away with the inept staff answering thephone,mouse,0,2
with today's company fighting over marketshare its a shame that asus can get away with the inept staff answering thephone,multimedia_devices,0,2
with today's company fighting over marketshare its a shame that asus can get away with the inept staff answering thephone,optical_drives,0,2
with today's company fighting over marketshare its a shame that asus can get away with the inept staff answering thephone,os,0,2
with today's company fighting over marketshare its a shame that asus can get away with the inept staff answering thephone,ports,0,2
with today's company fighting over marketshare its a shame that asus can get away with the inept staff answering thephone,power_supply,0,2
with today's company fighting over marketshare its a shame that asus can get away with the inept staff answering thephone,shipping,0,2
with today's company fighting over marketshare its a shame that asus can get away with the inept staff answering thephone,software,0,2
with today's company fighting over marketshare its a shame that asus can get away with the inept staff answering thephone,support,1,-1
with today's company fighting over marketshare its a shame that asus can get away with the inept staff answering thephone,warranty,0,2
i agree with the previous comment that asus tech support is horrible which is a con in my opinion,battery,0,2
i agree with the previous comment that asus tech support is horrible which is a con in my opinion,company,0,2
i agree with the previous comment that asus tech support is horrible which is a con in my opinion,cpu,0,2
i agree with the previous comment that asus tech support is horrible which is a con in my opinion,display,0,2
i agree with the previous comment that asus tech support is horrible which is a con in my opinion,fans_cooling,0,2
i agree with the previous comment that asus tech support is horrible which is a con in my opinion,graphics,0,2
i agree with the previous comment that asus tech support is horrible which is a con in my opinion,hard_disc,0,2
i agree with the previous comment that asus tech support is horrible which is a con in my opinion,hardware,0,2
i agree with the previous comment that asus tech support is horrible which is a con in my opinion,keyboard,0,2
i agree with the previous comment that asus tech support is horrible which is a con in my opinion,laptop,0,2
i agree with the previous comment that asus tech support is horrible which is a con in my opinion,memory,0,2
i agree with the previous comment that asus tech support is horrible which is a con in my opinion,motherboard,0,2
i agree with the previous comment that asus tech support is horrible which is a con in my opinion,mouse,0,2
i agree with the previous comment that asus tech support is horrible which is a con in my opinion,multimedia_devices,0,2
i agree with the previous comment that asus tech support is horrible which is a con in my opinion,optical_drives,0,2
i agree with the previous comment that asus tech support is horrible which is a con in my opinion,os,0,2
i agree with the previous comment that asus tech support is horrible which is a con in my opinion,ports,0,2
i agree with the previous comment that asus tech support is horrible which is a con in my opinion,power_supply,0,2
i agree with the previous comment that asus tech support is horrible which is a con in my opinion,shipping,0,2
i agree with the previous comment that asus tech support is horrible which is a con in my opinion,software,0,2
